"","date","category","content"
"32663",2019-09-01 14:00:00,"C","Limit"
"32664",2019-09-01 15:00:00,"A","No clue"
"32665",2019-09-01 16:00:00,"A","Limit"
"32666",2019-09-01 17:00:00,"C","Warn"
"32667",2019-09-01 18:00:00,"C","Check with author"
"32668",2019-09-01 19:00:00,"A","Check with author"
"32669",2019-09-01 20:00:00,"C","No clue"
"32670",2019-09-01 21:00:00,"A","Error"
"32671",2019-09-01 22:00:00,"A","Warn"
"32672",2019-09-01 23:00:00,"A","Attach"
"32673",2019-09-02 00:00:00,"A","Limit"
"32674",2019-09-02 01:00:00,"A","Debug"
"32675",2019-09-02 02:00:00,"A","No clue"
"32676",2019-09-02 03:00:00,"C","No clue"
"32677",2019-09-02 04:00:00,"C","Warn"
"32678",2019-09-02 05:00:00,"B","Debug"
"32679",2019-09-02 06:00:00,"C","Limit"
"32680",2019-09-02 07:00:00,"B","Check with author"
"32681",2019-09-02 08:00:00,"A","Check with author"
"32682",2019-09-02 09:00:00,"A","Warn"
"32683",2019-09-02 10:00:00,"B","Warn"
"32684",2019-09-02 11:00:00,"A","Error"
"32685",2019-09-02 12:00:00,"A","Warn"
"32686",2019-09-02 13:00:00,"C","Debug"
"32687",2019-09-02 14:00:00,"A","Warn"
"32688",2019-09-02 15:00:00,"A","Attach"
"32689",2019-09-02 16:00:00,"B","Error"
"32690",2019-09-02 17:00:00,"A","Debug"
"32691",2019-09-02 18:00:00,"A","Error"
"32692",2019-09-02 19:00:00,"A","Warn"
"32693",2019-09-02 20:00:00,"A","Debug"
"32694",2019-09-02 21:00:00,"B","Attach"
"32695",2019-09-02 22:00:00,"A","Limit"
"32696",2019-09-02 23:00:00,"A","Check with author"
"32697",2019-09-03 00:00:00,"C","Limit"
"32698",2019-09-03 01:00:00,"C","No clue"
"32699",2019-09-03 02:00:00,"A","Check with author"
"32700",2019-09-03 03:00:00,"C","Error"
"32701",2019-09-03 04:00:00,"C","No clue"
"32702",2019-09-03 05:00:00,"B","Error"
"32703",2019-09-03 06:00:00,"A","Error"
"32704",2019-09-03 07:00:00,"A","No clue"
"32705",2019-09-03 08:00:00,"B","Warn"
"32706",2019-09-03 09:00:00,"A","Warn"
"32707",2019-09-03 10:00:00,"A","Warn"
"32708",2019-09-03 11:00:00,"A","Check with author"
"32709",2019-09-03 12:00:00,"A","No clue"
"32710",2019-09-03 13:00:00,"A","Limit"
"32711",2019-09-03 14:00:00,"A","Warn"
"32712",2019-09-03 15:00:00,"A","Attach"
"32713",2019-09-03 16:00:00,"A","Debug"
"32714",2019-09-03 17:00:00,"C","Error"
"32715",2019-09-03 18:00:00,"A","Error"
"32716",2019-09-03 19:00:00,"A","Warn"
"32717",2019-09-03 20:00:00,"A","Warn"
"32718",2019-09-03 21:00:00,"A","Debug"
"32719",2019-09-03 22:00:00,"A","Debug"
"32720",2019-09-03 23:00:00,"C","Limit"
"32721",2019-09-04 00:00:00,"C","Warn"
"32722",2019-09-04 01:00:00,"A","Debug"
"32723",2019-09-04 02:00:00,"A","Debug"
"32724",2019-09-04 03:00:00,"A","Debug"
"32725",2019-09-04 04:00:00,"A","Check with author"
"32726",2019-09-04 05:00:00,"C","Debug"
"32727",2019-09-04 06:00:00,"A","Attach"
"32728",2019-09-04 07:00:00,"C","Check with author"
"32729",2019-09-04 08:00:00,"C","Error"
"32730",2019-09-04 09:00:00,"A","Limit"
"32731",2019-09-04 10:00:00,"A","Debug"
"32732",2019-09-04 11:00:00,"C","Error"
"32733",2019-09-04 12:00:00,"C","Error"
"32734",2019-09-04 13:00:00,"A","Warn"
"32735",2019-09-04 14:00:00,"A","Debug"
"32736",2019-09-04 15:00:00,"A","Check with author"
"32737",2019-09-04 16:00:00,"A","Check with author"
"32738",2019-09-04 17:00:00,"A","Warn"
"32739",2019-09-04 18:00:00,"C","Check with author"
"32740",2019-09-04 19:00:00,"C","Debug"
"32741",2019-09-04 20:00:00,"A","Error"
"32742",2019-09-04 21:00:00,"C","Debug"
"32743",2019-09-04 22:00:00,"A","Debug"
"32744",2019-09-04 23:00:00,"C","Check with author"
"32745",2019-09-05 00:00:00,"A","Attach"
"32746",2019-09-05 01:00:00,"A","Debug"
"32747",2019-09-05 02:00:00,"A","No clue"
"32748",2019-09-05 03:00:00,"A","Warn"
"32749",2019-09-05 04:00:00,"A","No clue"
"32750",2019-09-05 05:00:00,"A","Limit"
"32751",2019-09-05 06:00:00,"A","Error"
"32752",2019-09-05 07:00:00,"A","No clue"
"32753",2019-09-05 08:00:00,"A","Error"
"32754",2019-09-05 09:00:00,"C","Error"
"32755",2019-09-05 10:00:00,"A","Error"
"32756",2019-09-05 11:00:00,"A","Limit"
"32757",2019-09-05 12:00:00,"A","Debug"
"32758",2019-09-05 13:00:00,"B","Attach"
"32759",2019-09-05 14:00:00,"A","Limit"
"32760",2019-09-05 15:00:00,"A","Attach"
"32761",2019-09-05 16:00:00,"C","Attach"
"32762",2019-09-05 17:00:00,"C","Limit"
"32763",2019-09-05 18:00:00,"A","No clue"
"32764",2019-09-05 19:00:00,"C","Debug"
"32765",2019-09-05 20:00:00,"A","Attach"
"32766",2019-09-05 21:00:00,"C","Check with author"
"32767",2019-09-05 22:00:00,"A","Error"
"32768",2019-09-05 23:00:00,"A","Debug"
"32769",2019-09-06 00:00:00,"C","Error"
"32770",2019-09-06 01:00:00,"B","Debug"
"32771",2019-09-06 02:00:00,"A","Limit"
"32772",2019-09-06 03:00:00,"A","Check with author"
"32773",2019-09-06 04:00:00,"A","Attach"
"32774",2019-09-06 05:00:00,"C","Warn"
"32775",2019-09-06 06:00:00,"A","Attach"
"32776",2019-09-06 07:00:00,"A","No clue"
"32777",2019-09-06 08:00:00,"C","Warn"
"32778",2019-09-06 09:00:00,"C","Warn"
"32779",2019-09-06 10:00:00,"C","Warn"
"32780",2019-09-06 11:00:00,"A","Attach"
"32781",2019-09-06 12:00:00,"B","Attach"
"32782",2019-09-06 13:00:00,"C","Debug"
"32783",2019-09-06 14:00:00,"A","No clue"
"32784",2019-09-06 15:00:00,"C","No clue"
"32785",2019-09-06 16:00:00,"A","No clue"
"32786",2019-09-06 17:00:00,"C","No clue"
"32787",2019-09-06 18:00:00,"B","Error"
"32788",2019-09-06 19:00:00,"C","Check with author"
"32789",2019-09-06 20:00:00,"C","Check with author"
"32790",2019-09-06 21:00:00,"A","Attach"
"32791",2019-09-06 22:00:00,"A","Limit"
"32792",2019-09-06 23:00:00,"C","Limit"
"32793",2019-09-07 00:00:00,"B","Limit"
"32794",2019-09-07 01:00:00,"B","Debug"
"32795",2019-09-07 02:00:00,"C","Check with author"
"32796",2019-09-07 03:00:00,"C","No clue"
"32797",2019-09-07 04:00:00,"C","No clue"
"32798",2019-09-07 05:00:00,"A","No clue"
"32799",2019-09-07 06:00:00,"A","Limit"
"32800",2019-09-07 07:00:00,"C","Warn"
"32801",2019-09-07 08:00:00,"C","Warn"
"32802",2019-09-07 09:00:00,"A","Check with author"
"32803",2019-09-07 10:00:00,"C","Check with author"
"32804",2019-09-07 11:00:00,"A","Check with author"
"32805",2019-09-07 12:00:00,"C","Check with author"
"32806",2019-09-07 13:00:00,"A","Limit"
"32807",2019-09-07 14:00:00,"A","Limit"
"32808",2019-09-07 15:00:00,"A","Limit"
"32809",2019-09-07 16:00:00,"A","Error"
"32810",2019-09-07 17:00:00,"A","Debug"
"32811",2019-09-07 18:00:00,"C","No clue"
"32812",2019-09-07 19:00:00,"A","Check with author"
"32813",2019-09-07 20:00:00,"A","No clue"
"32814",2019-09-07 21:00:00,"C","Check with author"
"32815",2019-09-07 22:00:00,"C","Attach"
"32816",2019-09-07 23:00:00,"A","Limit"
"32817",2019-09-08 00:00:00,"C","No clue"
"32818",2019-09-08 01:00:00,"A","Limit"
"32819",2019-09-08 02:00:00,"C","Error"
"32820",2019-09-08 03:00:00,"A","Limit"
"32821",2019-09-08 04:00:00,"B","No clue"
"32822",2019-09-08 05:00:00,"A","Debug"
"32823",2019-09-08 06:00:00,"A","Attach"
"32824",2019-09-08 07:00:00,"A","No clue"
"32825",2019-09-08 08:00:00,"C","Debug"
"32826",2019-09-08 09:00:00,"C","Debug"
"32827",2019-09-08 10:00:00,"A","Check with author"
"32828",2019-09-08 11:00:00,"A","Warn"
"32829",2019-09-08 12:00:00,"A","Check with author"
"32830",2019-09-08 13:00:00,"B","Error"
"32831",2019-09-08 14:00:00,"A","Debug"
"32832",2019-09-08 15:00:00,"A","No clue"
"32833",2019-09-08 16:00:00,"A","Debug"
"32834",2019-09-08 17:00:00,"A","Limit"
"32835",2019-09-08 18:00:00,"A","No clue"
"32836",2019-09-08 19:00:00,"C","Attach"
"32837",2019-09-08 20:00:00,"C","Warn"
"32838",2019-09-08 21:00:00,"C","Debug"
"32839",2019-09-08 22:00:00,"C","Error"
"32840",2019-09-08 23:00:00,"A","Warn"
"32841",2019-09-09 00:00:00,"C","Debug"
"32842",2019-09-09 01:00:00,"C","No clue"
"32843",2019-09-09 02:00:00,"A","Error"
"32844",2019-09-09 03:00:00,"C","Debug"
"32845",2019-09-09 04:00:00,"A","Debug"
"32846",2019-09-09 05:00:00,"A","Check with author"
"32847",2019-09-09 06:00:00,"C","No clue"
"32848",2019-09-09 07:00:00,"C","No clue"
"32849",2019-09-09 08:00:00,"A","Debug"
"32850",2019-09-09 09:00:00,"A","Check with author"
"32851",2019-09-09 10:00:00,"A","Warn"
"32852",2019-09-09 11:00:00,"A","Check with author"
"32853",2019-09-09 12:00:00,"C","Attach"
"32854",2019-09-09 13:00:00,"A","No clue"
"32855",2019-09-09 14:00:00,"A","Warn"
"32856",2019-09-09 15:00:00,"A","Limit"
"32857",2019-09-09 16:00:00,"A","Limit"
"32858",2019-09-09 17:00:00,"C","No clue"
"32859",2019-09-09 18:00:00,"C","Limit"
"32860",2019-09-09 19:00:00,"C","Error"
"32861",2019-09-09 20:00:00,"A","Limit"
"32862",2019-09-09 21:00:00,"A","Check with author"
"32863",2019-09-09 22:00:00,"A","No clue"
"32864",2019-09-09 23:00:00,"A","Warn"
"32865",2019-09-10 00:00:00,"A","Attach"
"32866",2019-09-10 01:00:00,"A","No clue"
"32867",2019-09-10 02:00:00,"C","Attach"
"32868",2019-09-10 03:00:00,"A","Attach"
"32869",2019-09-10 04:00:00,"A","Error"
"32870",2019-09-10 05:00:00,"C","Limit"
"32871",2019-09-10 06:00:00,"C","Check with author"
"32872",2019-09-10 07:00:00,"C","Warn"
"32873",2019-09-10 08:00:00,"C","Error"
"32874",2019-09-10 09:00:00,"C","Debug"
"32875",2019-09-10 10:00:00,"A","Attach"
"32876",2019-09-10 11:00:00,"C","Error"
"32877",2019-09-10 12:00:00,"A","No clue"
"32878",2019-09-10 13:00:00,"A","Limit"
"32879",2019-09-10 14:00:00,"C","Check with author"
"32880",2019-09-10 15:00:00,"A","No clue"
"32881",2019-09-10 16:00:00,"A","Warn"
"32882",2019-09-10 17:00:00,"C","Attach"
"32883",2019-09-10 18:00:00,"A","Attach"
"32884",2019-09-10 19:00:00,"C","Check with author"
"32885",2019-09-10 20:00:00,"A","Warn"
"32886",2019-09-10 21:00:00,"B","Debug"
"32887",2019-09-10 22:00:00,"C","Error"
"32888",2019-09-10 23:00:00,"A","No clue"
"32889",2019-09-11 00:00:00,"A","Attach"
"32890",2019-09-11 01:00:00,"A","Debug"
"32891",2019-09-11 02:00:00,"A","Limit"
"32892",2019-09-11 03:00:00,"A","Warn"
"32893",2019-09-11 04:00:00,"A","Warn"
"32894",2019-09-11 05:00:00,"A","Attach"
"32895",2019-09-11 06:00:00,"B","Warn"
"32896",2019-09-11 07:00:00,"A","Limit"
"32897",2019-09-11 08:00:00,"C","No clue"
"32898",2019-09-11 09:00:00,"A","Attach"
"32899",2019-09-11 10:00:00,"A","No clue"
"32900",2019-09-11 11:00:00,"A","Debug"
"32901",2019-09-11 12:00:00,"A","Limit"
"32902",2019-09-11 13:00:00,"A","Limit"
"32903",2019-09-11 14:00:00,"A","Error"
"32904",2019-09-11 15:00:00,"C","Limit"
"32905",2019-09-11 16:00:00,"A","Attach"
"32906",2019-09-11 17:00:00,"A","Debug"
"32907",2019-09-11 18:00:00,"A","No clue"
"32908",2019-09-11 19:00:00,"A","Attach"
"32909",2019-09-11 20:00:00,"C","Debug"
"32910",2019-09-11 21:00:00,"C","Warn"
"32911",2019-09-11 22:00:00,"A","No clue"
"32912",2019-09-11 23:00:00,"B","Warn"
"32913",2019-09-12 00:00:00,"A","Limit"
"32914",2019-09-12 01:00:00,"C","Debug"
"32915",2019-09-12 02:00:00,"C","No clue"
"32916",2019-09-12 03:00:00,"C","Warn"
"32917",2019-09-12 04:00:00,"A","No clue"
"32918",2019-09-12 05:00:00,"C","Check with author"
"32919",2019-09-12 06:00:00,"C","Warn"
"32920",2019-09-12 07:00:00,"C","Debug"
"32921",2019-09-12 08:00:00,"A","Warn"
"32922",2019-09-12 09:00:00,"C","No clue"
"32923",2019-09-12 10:00:00,"A","Debug"
"32924",2019-09-12 11:00:00,"A","Attach"
"32925",2019-09-12 12:00:00,"A","Debug"
"32926",2019-09-12 13:00:00,"C","Attach"
"32927",2019-09-12 14:00:00,"A","Warn"
"32928",2019-09-12 15:00:00,"A","Limit"
"32929",2019-09-12 16:00:00,"A","Limit"
"32930",2019-09-12 17:00:00,"A","Warn"
"32931",2019-09-12 18:00:00,"C","Attach"
"32932",2019-09-12 19:00:00,"A","Warn"
"32933",2019-09-12 20:00:00,"A","Check with author"
"32934",2019-09-12 21:00:00,"C","Warn"
"32935",2019-09-12 22:00:00,"A","Debug"
"32936",2019-09-12 23:00:00,"A","Check with author"
"32937",2019-09-13 00:00:00,"C","Warn"
"32938",2019-09-13 01:00:00,"A","Warn"
"32939",2019-09-13 02:00:00,"A","Error"
"32940",2019-09-13 03:00:00,"C","Check with author"
"32941",2019-09-13 04:00:00,"A","Attach"
"32942",2019-09-13 05:00:00,"A","Error"
"32943",2019-09-13 06:00:00,"A","Warn"
"32944",2019-09-13 07:00:00,"C","No clue"
"32945",2019-09-13 08:00:00,"C","Limit"
"32946",2019-09-13 09:00:00,"A","Debug"
"32947",2019-09-13 10:00:00,"C","No clue"
"32948",2019-09-13 11:00:00,"A","Debug"
"32949",2019-09-13 12:00:00,"A","Check with author"
"32950",2019-09-13 13:00:00,"A","Debug"
"32951",2019-09-13 14:00:00,"C","Error"
"32952",2019-09-13 15:00:00,"A","Warn"
"32953",2019-09-13 16:00:00,"A","No clue"
"32954",2019-09-13 17:00:00,"C","Attach"
"32955",2019-09-13 18:00:00,"A","No clue"
"32956",2019-09-13 19:00:00,"A","Check with author"
"32957",2019-09-13 20:00:00,"A","Limit"
"32958",2019-09-13 21:00:00,"C","Warn"
"32959",2019-09-13 22:00:00,"A","Error"
"32960",2019-09-13 23:00:00,"B","Debug"
"32961",2019-09-14 00:00:00,"A","Debug"
"32962",2019-09-14 01:00:00,"A","Attach"
"32963",2019-09-14 02:00:00,"A","Attach"
"32964",2019-09-14 03:00:00,"A","Attach"
"32965",2019-09-14 04:00:00,"A","No clue"
"32966",2019-09-14 05:00:00,"A","Error"
"32967",2019-09-14 06:00:00,"B","Error"
"32968",2019-09-14 07:00:00,"A","Warn"
"32969",2019-09-14 08:00:00,"A","Attach"
"32970",2019-09-14 09:00:00,"A","Warn"
"32971",2019-09-14 10:00:00,"C","Attach"
"32972",2019-09-14 11:00:00,"C","Check with author"
"32973",2019-09-14 12:00:00,"B","Check with author"
"32974",2019-09-14 13:00:00,"A","Error"
"32975",2019-09-14 14:00:00,"A","Attach"
"32976",2019-09-14 15:00:00,"A","Check with author"
"32977",2019-09-14 16:00:00,"A","Check with author"
"32978",2019-09-14 17:00:00,"C","Warn"
"32979",2019-09-14 18:00:00,"C","Check with author"
"32980",2019-09-14 19:00:00,"A","Limit"
"32981",2019-09-14 20:00:00,"A","No clue"
"32982",2019-09-14 21:00:00,"C","Debug"
"32983",2019-09-14 22:00:00,"A","Warn"
"32984",2019-09-14 23:00:00,"C","Warn"
"32985",2019-09-15 00:00:00,"C","Warn"
"32986",2019-09-15 01:00:00,"B","Error"
"32987",2019-09-15 02:00:00,"A","Attach"
"32988",2019-09-15 03:00:00,"A","Warn"
"32989",2019-09-15 04:00:00,"C","No clue"
"32990",2019-09-15 05:00:00,"A","Limit"
"32991",2019-09-15 06:00:00,"A","Check with author"
"32992",2019-09-15 07:00:00,"A","Debug"
"32993",2019-09-15 08:00:00,"C","Debug"
"32994",2019-09-15 09:00:00,"C","Attach"
"32995",2019-09-15 10:00:00,"C","Error"
"32996",2019-09-15 11:00:00,"A","Attach"
"32997",2019-09-15 12:00:00,"A","Check with author"
"32998",2019-09-15 13:00:00,"C","Attach"
"32999",2019-09-15 14:00:00,"C","Attach"
"33000",2019-09-15 15:00:00,"B","Debug"
"33001",2019-09-15 16:00:00,"C","Limit"
"33002",2019-09-15 17:00:00,"A","No clue"
"33003",2019-09-15 18:00:00,"B","Debug"
"33004",2019-09-15 19:00:00,"A","No clue"
"33005",2019-09-15 20:00:00,"C","Error"
"33006",2019-09-15 21:00:00,"A","Debug"
"33007",2019-09-15 22:00:00,"A","Error"
"33008",2019-09-15 23:00:00,"A","No clue"
"33009",2019-09-16 00:00:00,"C","No clue"
"33010",2019-09-16 01:00:00,"C","No clue"
"33011",2019-09-16 02:00:00,"A","Debug"
"33012",2019-09-16 03:00:00,"B","Debug"
"33013",2019-09-16 04:00:00,"C","Debug"
"33014",2019-09-16 05:00:00,"B","Check with author"
"33015",2019-09-16 06:00:00,"C","Attach"
"33016",2019-09-16 07:00:00,"B","Attach"
"33017",2019-09-16 08:00:00,"A","Check with author"
"33018",2019-09-16 09:00:00,"A","Error"
"33019",2019-09-16 10:00:00,"A","Check with author"
"33020",2019-09-16 11:00:00,"A","Warn"
"33021",2019-09-16 12:00:00,"A","Warn"
"33022",2019-09-16 13:00:00,"A","Check with author"
"33023",2019-09-16 14:00:00,"A","Debug"
"33024",2019-09-16 15:00:00,"A","Attach"
"33025",2019-09-16 16:00:00,"A","Error"
"33026",2019-09-16 17:00:00,"C","Error"
"33027",2019-09-16 18:00:00,"A","No clue"
"33028",2019-09-16 19:00:00,"A","Limit"
"33029",2019-09-16 20:00:00,"B","No clue"
"33030",2019-09-16 21:00:00,"A","Warn"
"33031",2019-09-16 22:00:00,"A","Warn"
"33032",2019-09-16 23:00:00,"C","Warn"
"33033",2019-09-17 00:00:00,"C","Debug"
"33034",2019-09-17 01:00:00,"C","Warn"
"33035",2019-09-17 02:00:00,"A","Attach"
"33036",2019-09-17 03:00:00,"C","Check with author"
"33037",2019-09-17 04:00:00,"A","Attach"
"33038",2019-09-17 05:00:00,"A","Debug"
"33039",2019-09-17 06:00:00,"A","Check with author"
"33040",2019-09-17 07:00:00,"A","Warn"
"33041",2019-09-17 08:00:00,"A","Debug"
"33042",2019-09-17 09:00:00,"A","Error"
"33043",2019-09-17 10:00:00,"B","Limit"
"33044",2019-09-17 11:00:00,"A","Limit"
"33045",2019-09-17 12:00:00,"A","Check with author"
"33046",2019-09-17 13:00:00,"A","Limit"
"33047",2019-09-17 14:00:00,"A","Limit"
"33048",2019-09-17 15:00:00,"A","Error"
"33049",2019-09-17 16:00:00,"A","Error"
"33050",2019-09-17 17:00:00,"A","No clue"
"33051",2019-09-17 18:00:00,"A","Limit"
"33052",2019-09-17 19:00:00,"C","Check with author"
"33053",2019-09-17 20:00:00,"A","No clue"
"33054",2019-09-17 21:00:00,"A","Check with author"
"33055",2019-09-17 22:00:00,"B","Error"
"33056",2019-09-17 23:00:00,"C","Attach"
"33057",2019-09-18 00:00:00,"C","Debug"
"33058",2019-09-18 01:00:00,"C","Check with author"
"33059",2019-09-18 02:00:00,"B","Check with author"
"33060",2019-09-18 03:00:00,"A","Check with author"
"33061",2019-09-18 04:00:00,"C","Limit"
"33062",2019-09-18 05:00:00,"A","Attach"
"33063",2019-09-18 06:00:00,"C","Attach"
"33064",2019-09-18 07:00:00,"A","Debug"
"33065",2019-09-18 08:00:00,"A","No clue"
"33066",2019-09-18 09:00:00,"B","No clue"
"33067",2019-09-18 10:00:00,"B","Attach"
"33068",2019-09-18 11:00:00,"C","Debug"
"33069",2019-09-18 12:00:00,"A","Limit"
"33070",2019-09-18 13:00:00,"B","Limit"
"33071",2019-09-18 14:00:00,"A","Limit"
"33072",2019-09-18 15:00:00,"A","No clue"
"33073",2019-09-18 16:00:00,"A","No clue"
"33074",2019-09-18 17:00:00,"A","Debug"
"33075",2019-09-18 18:00:00,"C","Attach"
"33076",2019-09-18 19:00:00,"A","Check with author"
"33077",2019-09-18 20:00:00,"C","Limit"
"33078",2019-09-18 21:00:00,"A","Limit"
"33079",2019-09-18 22:00:00,"A","Attach"
"33080",2019-09-18 23:00:00,"C","Warn"
"33081",2019-09-19 00:00:00,"C","Warn"
"33082",2019-09-19 01:00:00,"A","Warn"
"33083",2019-09-19 02:00:00,"A","Warn"
"33084",2019-09-19 03:00:00,"C","Attach"
"33085",2019-09-19 04:00:00,"A","Debug"
"33086",2019-09-19 05:00:00,"A","Attach"
"33087",2019-09-19 06:00:00,"A","No clue"
"33088",2019-09-19 07:00:00,"A","Check with author"
"33089",2019-09-19 08:00:00,"A","Check with author"
"33090",2019-09-19 09:00:00,"A","Limit"
"33091",2019-09-19 10:00:00,"A","Error"
"33092",2019-09-19 11:00:00,"C","No clue"
"33093",2019-09-19 12:00:00,"A","Limit"
"33094",2019-09-19 13:00:00,"C","Warn"
"33095",2019-09-19 14:00:00,"B","Attach"
"33096",2019-09-19 15:00:00,"C","Warn"
"33097",2019-09-19 16:00:00,"A","Attach"
"33098",2019-09-19 17:00:00,"A","No clue"
"33099",2019-09-19 18:00:00,"A","Warn"
"33100",2019-09-19 19:00:00,"A","Error"
"33101",2019-09-19 20:00:00,"C","Check with author"
"33102",2019-09-19 21:00:00,"A","No clue"
"33103",2019-09-19 22:00:00,"A","Error"
"33104",2019-09-19 23:00:00,"A","Warn"
"33105",2019-09-20 00:00:00,"A","Attach"
"33106",2019-09-20 01:00:00,"C","Error"
"33107",2019-09-20 02:00:00,"C","Debug"
"33108",2019-09-20 03:00:00,"B","Limit"
"33109",2019-09-20 04:00:00,"A","Attach"
"33110",2019-09-20 05:00:00,"A","Warn"
"33111",2019-09-20 06:00:00,"A","Error"
"33112",2019-09-20 07:00:00,"A","Debug"
"33113",2019-09-20 08:00:00,"A","Warn"
"33114",2019-09-20 09:00:00,"A","Attach"
"33115",2019-09-20 10:00:00,"A","No clue"
"33116",2019-09-20 11:00:00,"C","Warn"
"33117",2019-09-20 12:00:00,"A","Attach"
"33118",2019-09-20 13:00:00,"A","Attach"
"33119",2019-09-20 14:00:00,"C","Check with author"
"33120",2019-09-20 15:00:00,"C","Debug"
"33121",2019-09-20 16:00:00,"A","Debug"
"33122",2019-09-20 17:00:00,"C","Limit"
"33123",2019-09-20 18:00:00,"A","Limit"
"33124",2019-09-20 19:00:00,"B","Attach"
"33125",2019-09-20 20:00:00,"B","Error"
"33126",2019-09-20 21:00:00,"C","Error"
"33127",2019-09-20 22:00:00,"A","Limit"
"33128",2019-09-20 23:00:00,"A","Warn"
"33129",2019-09-21 00:00:00,"C","Warn"
"33130",2019-09-21 01:00:00,"A","No clue"
"33131",2019-09-21 02:00:00,"A","Error"
"33132",2019-09-21 03:00:00,"B","Limit"
"33133",2019-09-21 04:00:00,"C","Attach"
"33134",2019-09-21 05:00:00,"C","Error"
"33135",2019-09-21 06:00:00,"C","No clue"
"33136",2019-09-21 07:00:00,"A","Error"
"33137",2019-09-21 08:00:00,"C","No clue"
"33138",2019-09-21 09:00:00,"A","Debug"
"33139",2019-09-21 10:00:00,"C","Warn"
"33140",2019-09-21 11:00:00,"C","Limit"
"33141",2019-09-21 12:00:00,"A","Check with author"
"33142",2019-09-21 13:00:00,"B","Warn"
"33143",2019-09-21 14:00:00,"A","Attach"
"33144",2019-09-21 15:00:00,"A","Check with author"
"33145",2019-09-21 16:00:00,"C","Error"
"33146",2019-09-21 17:00:00,"A","Limit"
"33147",2019-09-21 18:00:00,"A","Error"
"33148",2019-09-21 19:00:00,"A","Check with author"
"33149",2019-09-21 20:00:00,"C","Error"
"33150",2019-09-21 21:00:00,"A","Error"
"33151",2019-09-21 22:00:00,"A","Limit"
"33152",2019-09-21 23:00:00,"A","Limit"
"33153",2019-09-22 00:00:00,"A","Debug"
"33154",2019-09-22 01:00:00,"A","Error"
"33155",2019-09-22 02:00:00,"A","Debug"
"33156",2019-09-22 03:00:00,"B","Check with author"
"33157",2019-09-22 04:00:00,"C","Check with author"
"33158",2019-09-22 05:00:00,"A","Attach"
"33159",2019-09-22 06:00:00,"A","Limit"
"33160",2019-09-22 07:00:00,"C","Warn"
"33161",2019-09-22 08:00:00,"A","Attach"
"33162",2019-09-22 09:00:00,"A","Check with author"
"33163",2019-09-22 10:00:00,"A","Warn"
"33164",2019-09-22 11:00:00,"C","Attach"
"33165",2019-09-22 12:00:00,"A","Error"
"33166",2019-09-22 13:00:00,"A","No clue"
"33167",2019-09-22 14:00:00,"A","Attach"
"33168",2019-09-22 15:00:00,"A","Debug"
"33169",2019-09-22 16:00:00,"A","Check with author"
"33170",2019-09-22 17:00:00,"A","Debug"
"33171",2019-09-22 18:00:00,"A","Limit"
"33172",2019-09-22 19:00:00,"C","Debug"
"33173",2019-09-22 20:00:00,"C","No clue"
"33174",2019-09-22 21:00:00,"C","Check with author"
"33175",2019-09-22 22:00:00,"A","Limit"
"33176",2019-09-22 23:00:00,"B","Error"
"33177",2019-09-23 00:00:00,"C","Debug"
"33178",2019-09-23 01:00:00,"C","Warn"
"33179",2019-09-23 02:00:00,"A","No clue"
"33180",2019-09-23 03:00:00,"B","Attach"
"33181",2019-09-23 04:00:00,"C","Attach"
"33182",2019-09-23 05:00:00,"A","Limit"
"33183",2019-09-23 06:00:00,"C","Check with author"
"33184",2019-09-23 07:00:00,"A","Warn"
"33185",2019-09-23 08:00:00,"A","Attach"
"33186",2019-09-23 09:00:00,"A","Error"
"33187",2019-09-23 10:00:00,"A","Warn"
"33188",2019-09-23 11:00:00,"A","Warn"
"33189",2019-09-23 12:00:00,"A","Attach"
"33190",2019-09-23 13:00:00,"A","Check with author"
"33191",2019-09-23 14:00:00,"A","Debug"
"33192",2019-09-23 15:00:00,"A","Check with author"
"33193",2019-09-23 16:00:00,"C","Attach"
"33194",2019-09-23 17:00:00,"A","Limit"
"33195",2019-09-23 18:00:00,"A","Error"
"33196",2019-09-23 19:00:00,"A","Attach"
"33197",2019-09-23 20:00:00,"A","Debug"
"33198",2019-09-23 21:00:00,"A","Check with author"
"33199",2019-09-23 22:00:00,"A","No clue"
"33200",2019-09-23 23:00:00,"B","No clue"
"33201",2019-09-24 00:00:00,"C","Attach"
"33202",2019-09-24 01:00:00,"A","Attach"
"33203",2019-09-24 02:00:00,"A","Limit"
"33204",2019-09-24 03:00:00,"C","Warn"
"33205",2019-09-24 04:00:00,"C","Check with author"
"33206",2019-09-24 05:00:00,"B","No clue"
"33207",2019-09-24 06:00:00,"A","Limit"
"33208",2019-09-24 07:00:00,"A","Error"
"33209",2019-09-24 08:00:00,"C","Error"
"33210",2019-09-24 09:00:00,"A","Warn"
"33211",2019-09-24 10:00:00,"A","Attach"
"33212",2019-09-24 11:00:00,"B","Debug"
"33213",2019-09-24 12:00:00,"C","Debug"
"33214",2019-09-24 13:00:00,"A","Error"
"33215",2019-09-24 14:00:00,"A","Limit"
"33216",2019-09-24 15:00:00,"A","Limit"
"33217",2019-09-24 16:00:00,"C","Debug"
"33218",2019-09-24 17:00:00,"A","Debug"
"33219",2019-09-24 18:00:00,"A","Warn"
"33220",2019-09-24 19:00:00,"C","Attach"
"33221",2019-09-24 20:00:00,"A","Debug"
