"","date","category","content"
"7049",2018-01-05 03:40:00,"B","Limit"
"7050",2018-01-05 04:00:00,"A","Check with author"
"7051",2018-01-05 04:20:00,"C","Warn"
"7052",2018-01-05 04:40:00,"B","Warn"
"7053",2018-01-05 05:00:00,"A","No clue"
"7054",2018-01-05 05:20:00,"A","Limit"
"7055",2018-01-05 05:40:00,"B","Limit"
"7056",2018-01-05 06:00:00,"A","Error"
"7057",2018-01-05 06:20:00,"B","Attach"
"7058",2018-01-05 06:40:00,"A","Attach"
"7059",2018-01-05 07:00:00,"B","Debug"
"7060",2018-01-05 07:20:00,"A","Debug"
"7061",2018-01-05 07:40:00,"B","Check with author"
"7062",2018-01-05 08:00:00,"C","Debug"
"7063",2018-01-05 08:20:00,"B","Debug"
"7064",2018-01-05 08:40:00,"B","Attach"
"7065",2018-01-05 09:00:00,"B","No clue"
"7066",2018-01-05 09:20:00,"B","Warn"
"7067",2018-01-05 09:40:00,"C","Error"
"7068",2018-01-05 10:00:00,"C","Check with author"
"7069",2018-01-05 10:20:00,"B","Attach"
"7070",2018-01-05 10:40:00,"A","Limit"
"7071",2018-01-05 11:00:00,"A","No clue"
"7072",2018-01-05 11:20:00,"C","No clue"
"7073",2018-01-05 11:40:00,"C","Attach"
"7074",2018-01-05 12:00:00,"B","Limit"
"7075",2018-01-05 12:20:00,"B","Error"
"7076",2018-01-05 12:40:00,"B","Debug"
"7077",2018-01-05 13:00:00,"A","Limit"
"7078",2018-01-05 13:20:00,"A","Limit"
"7079",2018-01-05 13:40:00,"A","Error"
"7080",2018-01-05 14:00:00,"B","Warn"
"7081",2018-01-01 12:00:00,"C","Limit"
"7082",2018-01-01 12:20:00,"B","No clue"
"7083",2018-01-01 12:40:00,"B","Attach"
"7084",2018-01-01 13:00:00,"C","Attach"
"7085",2018-01-01 13:20:00,"C","Error"
"7086",2018-01-01 13:40:00,"A","No clue"
"7087",2018-01-01 14:00:00,"A","Limit"
"7088",2018-01-01 14:20:00,"A","No clue"
"7089",2018-01-01 14:40:00,"C","Check with author"
"7090",2018-01-01 15:00:00,"C","Warn"
"7091",2018-01-01 15:20:00,"C","Check with author"
"7092",2018-01-01 15:40:00,"B","No clue"
"7093",2018-01-01 16:00:00,"B","Error"
"7094",2018-01-01 16:20:00,"A","No clue"
"7095",2018-01-01 16:40:00,"B","Limit"
"7096",2018-01-01 17:00:00,"A","No clue"
"7097",2018-01-01 17:20:00,"A","Attach"
"7098",2018-01-01 17:40:00,"B","Check with author"
"7099",2018-01-01 18:00:00,"A","Error"
"7100",2018-01-01 18:20:00,"C","Debug"
"7101",2018-01-01 18:40:00,"B","Error"
"7102",2018-01-01 19:00:00,"A","Debug"
"7103",2018-01-01 19:20:00,"A","Error"
"7104",2018-01-01 19:40:00,"A","Attach"
"7105",2018-01-01 20:00:00,"A","Debug"
"7106",2018-01-01 20:20:00,"C","No clue"
"7107",2018-01-01 20:40:00,"B","Check with author"
"7108",2018-01-01 21:00:00,"C","No clue"
"7109",2018-01-01 21:20:00,"C","Error"
"7110",2018-01-01 21:40:00,"A","Error"
"7111",2018-01-01 22:00:00,"C","Error"
"7112",2018-01-01 22:20:00,"A","Limit"
"7113",2018-01-01 22:40:00,"B","Error"
"7114",2018-01-01 23:00:00,"A","Limit"
"7115",2018-01-01 23:20:00,"B","Debug"
"7116",2018-01-01 23:40:00,"C","Check with author"
"7117",2018-01-02 00:00:00,"A","No clue"
"7118",2018-01-02 00:20:00,"A","No clue"
"7119",2018-01-02 00:40:00,"A","No clue"
"7120",2018-01-02 01:00:00,"B","Debug"
"7121",2018-01-02 01:20:00,"B","No clue"
"7122",2018-01-02 01:40:00,"B","No clue"
"7123",2018-01-02 02:00:00,"C","Debug"
"7124",2018-01-02 02:20:00,"C","Debug"
"7125",2018-01-02 02:40:00,"C","Limit"
"7126",2018-01-02 03:00:00,"B","Limit"
"7127",2018-01-02 03:20:00,"C","Error"
"7128",2018-01-02 03:40:00,"B","Check with author"
"7129",2018-01-02 04:00:00,"C","Warn"
"7130",2018-01-02 04:20:00,"B","Error"
"7131",2018-01-02 04:40:00,"A","Warn"
"7132",2018-01-02 05:00:00,"B","No clue"
"7133",2018-01-02 05:20:00,"B","Warn"
"7134",2018-01-02 05:40:00,"B","Debug"
"7135",2018-01-02 06:00:00,"C","Attach"
"7136",2018-01-02 06:20:00,"C","Debug"
"7137",2018-01-02 06:40:00,"A","Warn"
"7138",2018-01-02 07:00:00,"B","Attach"
"7139",2018-01-02 07:20:00,"C","Debug"
"7140",2018-01-02 07:40:00,"A","Limit"
"7141",2018-01-02 08:00:00,"B","Limit"
"7142",2018-01-02 08:20:00,"C","No clue"
"7143",2018-01-02 08:40:00,"B","Attach"
"7144",2018-01-02 09:00:00,"C","Attach"
"7145",2018-01-02 09:20:00,"A","Attach"
"7146",2018-01-02 09:40:00,"C","Warn"
"7147",2018-01-02 10:00:00,"C","Check with author"
"7148",2018-01-02 10:20:00,"B","Debug"
"7149",2018-01-02 10:40:00,"A","Debug"
"7150",2018-01-02 11:00:00,"C","Attach"
"7151",2018-01-02 11:20:00,"B","No clue"
"7152",2018-01-02 11:40:00,"C","Warn"
"7153",2018-01-02 12:00:00,"A","Error"
"7154",2018-01-02 12:20:00,"A","No clue"
"7155",2018-01-02 12:40:00,"C","No clue"
"7156",2018-01-02 13:00:00,"C","Error"
"7157",2018-01-02 13:20:00,"C","No clue"
"7158",2018-01-02 13:40:00,"C","Warn"
"7159",2018-01-02 14:00:00,"B","No clue"
"7160",2018-01-02 14:20:00,"B","Attach"
"7161",2018-01-02 14:40:00,"B","Attach"
"7162",2018-01-02 15:00:00,"C","Warn"
"7163",2018-01-02 15:20:00,"A","Debug"
"7164",2018-01-02 15:40:00,"A","Attach"
"7165",2018-01-02 16:00:00,"B","Error"
"7166",2018-01-02 16:20:00,"A","Check with author"
"7167",2018-01-02 16:40:00,"C","Check with author"
"7168",2018-01-02 17:00:00,"B","Debug"
"7169",2018-01-02 17:20:00,"A","Limit"
"7170",2018-01-02 17:40:00,"A","Error"
"7171",2018-01-02 18:00:00,"A","Warn"
"7172",2018-01-02 18:20:00,"A","No clue"
"7173",2018-01-02 18:40:00,"B","Error"
"7174",2018-01-02 19:00:00,"B","Attach"
"7175",2018-01-02 19:20:00,"B","Error"
"7176",2018-01-02 19:40:00,"B","Limit"
"7177",2018-01-02 20:00:00,"B","Warn"
"7178",2018-01-02 20:20:00,"C","Error"
"7179",2018-01-02 20:40:00,"B","Warn"
"7180",2018-01-02 21:00:00,"B","Attach"
"7181",2018-01-02 21:20:00,"C","Check with author"
"7182",2018-01-02 21:40:00,"A","Debug"
"7183",2018-01-02 22:00:00,"B","Error"
"7184",2018-01-02 22:20:00,"C","Debug"
"7185",2018-01-02 22:40:00,"C","Attach"
"7186",2018-01-02 23:00:00,"A","Debug"
"7187",2018-01-02 23:20:00,"C","Error"
"7188",2018-01-02 23:40:00,"A","Debug"
"7189",2018-01-03 00:00:00,"C","Debug"
"7190",2018-01-03 00:20:00,"C","Error"
"7191",2018-01-03 00:40:00,"B","Warn"
"7192",2018-01-03 01:00:00,"B","Attach"
"7193",2018-01-03 01:20:00,"B","Debug"
"7194",2018-01-03 01:40:00,"C","Attach"
"7195",2018-01-03 02:00:00,"A","Debug"
"7196",2018-01-03 02:20:00,"C","Check with author"
"7197",2018-01-03 02:40:00,"C","Check with author"
"7198",2018-01-03 03:00:00,"A","Error"
"7199",2018-01-03 03:20:00,"B","Limit"
"7200",2018-01-03 03:40:00,"B","Error"
"7201",2018-01-03 04:00:00,"B","Debug"
"7202",2018-01-03 04:20:00,"A","Warn"
"7203",2018-01-03 04:40:00,"C","Limit"
"7204",2018-01-03 05:00:00,"C","Warn"
"7205",2018-01-03 05:20:00,"C","Limit"
"7206",2018-01-03 05:40:00,"C","No clue"
"7207",2018-01-03 06:00:00,"C","Debug"
"7208",2018-01-03 06:20:00,"A","Debug"
"7209",2018-01-03 06:40:00,"A","No clue"
"7210",2018-01-03 07:00:00,"B","Error"
"7211",2018-01-03 07:20:00,"C","No clue"
"7212",2018-01-03 07:40:00,"A","Debug"
"7213",2018-01-03 08:00:00,"B","Warn"
"7214",2018-01-03 08:20:00,"A","Limit"
"7215",2018-01-03 08:40:00,"C","Limit"
"7216",2018-01-03 09:00:00,"A","Attach"
"7217",2018-01-03 09:20:00,"B","Error"
"7218",2018-01-03 09:40:00,"A","Check with author"
"7219",2018-01-03 10:00:00,"A","Debug"
"7220",2018-01-03 10:20:00,"B","Warn"
"7221",2018-01-03 10:40:00,"C","Attach"
"7222",2018-01-03 11:00:00,"A","Check with author"
"7223",2018-01-03 11:20:00,"C","Limit"
"7224",2018-01-03 11:40:00,"C","Error"
"7225",2018-01-03 12:00:00,"B","Limit"
"7226",2018-01-03 12:20:00,"B","Error"
"7227",2018-01-03 12:40:00,"C","Warn"
"7228",2018-01-03 13:00:00,"A","Check with author"
"7229",2018-01-03 13:20:00,"B","Limit"
"7230",2018-01-03 13:40:00,"C","Limit"
"7231",2018-01-03 14:00:00,"B","Check with author"
"7232",2018-01-03 14:20:00,"C","Limit"
"7233",2018-01-03 14:40:00,"A","Warn"
"7234",2018-01-03 15:00:00,"B","Debug"
"7235",2018-01-03 15:20:00,"B","Warn"
"7236",2018-01-03 15:40:00,"C","Attach"
"7237",2018-01-03 16:00:00,"A","Error"
"7238",2018-01-03 16:20:00,"B","Debug"
"7239",2018-01-03 16:40:00,"B","No clue"
"7240",2018-01-03 17:00:00,"B","Attach"
"7241",2018-01-03 17:20:00,"A","Debug"
"7242",2018-01-03 17:40:00,"B","Check with author"
"7243",2018-01-03 18:00:00,"A","Check with author"
"7244",2018-01-03 18:20:00,"C","Attach"
"7245",2018-01-03 18:40:00,"A","Limit"
"7246",2018-01-03 19:00:00,"B","Warn"
"7247",2018-01-03 19:20:00,"B","No clue"
"7248",2018-01-03 19:40:00,"C","No clue"
"7249",2018-01-03 20:00:00,"B","Limit"
"7250",2018-01-03 20:20:00,"B","Error"
"7251",2018-01-03 20:40:00,"C","Attach"
"7252",2018-01-03 21:00:00,"A","No clue"
"7253",2018-01-03 21:20:00,"A","Error"
"7254",2018-01-03 21:40:00,"A","Debug"
"7255",2018-01-03 22:00:00,"C","Attach"
"7256",2018-01-03 22:20:00,"B","No clue"
"7257",2018-01-03 22:40:00,"A","Error"
"7258",2018-01-03 23:00:00,"C","No clue"
"7259",2018-01-03 23:20:00,"A","Error"
"7260",2018-01-03 23:40:00,"C","Error"
"7261",2018-01-04 00:00:00,"C","Warn"
"7262",2018-01-04 00:20:00,"B","Debug"
"7263",2018-01-04 00:40:00,"B","Debug"
"7264",2018-01-04 01:00:00,"C","Debug"
"7265",2018-01-04 01:20:00,"B","Error"
"7266",2018-01-04 01:40:00,"C","Warn"
"7267",2018-01-04 02:00:00,"B","Attach"
"7268",2018-01-04 02:20:00,"B","Check with author"
"7269",2018-01-04 02:40:00,"B","Warn"
"7270",2018-01-04 03:00:00,"B","Check with author"
"7271",2018-01-04 03:20:00,"A","Attach"
"7272",2018-01-04 03:40:00,"B","Attach"
"7273",2018-01-04 04:00:00,"C","Attach"
"7274",2018-01-04 04:20:00,"C","Error"
"7275",2018-01-04 04:40:00,"B","Limit"
"7276",2018-01-04 05:00:00,"C","No clue"
"7277",2018-01-04 05:20:00,"B","Debug"
"7278",2018-01-04 05:40:00,"A","Debug"
"7279",2018-01-04 06:00:00,"A","No clue"
"7280",2018-01-04 06:20:00,"B","No clue"
"7281",2018-01-04 06:40:00,"C","Limit"
"7282",2018-01-04 07:00:00,"C","Error"
"7283",2018-01-04 07:20:00,"B","Limit"
"7284",2018-01-04 07:40:00,"C","Check with author"
"7285",2018-01-04 08:00:00,"B","Attach"
"7286",2018-01-04 08:20:00,"B","Limit"
"7287",2018-01-04 08:40:00,"C","Error"
"7288",2018-01-04 09:00:00,"A","Check with author"
"7289",2018-01-04 09:20:00,"B","Check with author"
"7290",2018-01-04 09:40:00,"C","No clue"
"7291",2018-01-04 10:00:00,"B","Warn"
"7292",2018-01-04 10:20:00,"A","No clue"
"7293",2018-01-04 10:40:00,"B","Check with author"
"7294",2018-01-04 11:00:00,"B","No clue"
"7295",2018-01-04 11:20:00,"C","Limit"
"7296",2018-01-04 11:40:00,"A","Error"
"7297",2018-01-04 12:00:00,"C","Limit"
"7298",2018-01-04 12:20:00,"A","No clue"
"7299",2018-01-04 12:40:00,"C","Attach"
"7300",2018-01-04 13:00:00,"A","Error"
"7301",2018-01-04 13:20:00,"B","No clue"
"7302",2018-01-04 13:40:00,"B","Debug"
"7303",2018-01-04 14:00:00,"C","Debug"
"7304",2018-01-04 14:20:00,"A","Debug"
"7305",2018-01-04 14:40:00,"B","Debug"
"7306",2018-01-04 15:00:00,"B","Check with author"
"7307",2018-01-04 15:20:00,"A","Error"
"7308",2018-01-04 15:40:00,"A","No clue"
"7309",2018-01-04 16:00:00,"C","Limit"
"7310",2018-01-04 16:20:00,"A","Attach"
"7311",2018-01-04 16:40:00,"A","Warn"
"7312",2018-01-04 17:00:00,"A","Attach"
"7313",2018-01-04 17:20:00,"C","Debug"
"7314",2018-01-04 17:40:00,"A","Warn"
"7315",2018-01-04 18:00:00,"B","Debug"
"7316",2018-01-04 18:20:00,"A","Check with author"
"7317",2018-01-04 18:40:00,"A","Check with author"
"7318",2018-01-04 19:00:00,"B","No clue"
"7319",2018-01-04 19:20:00,"C","Error"
"7320",2018-01-04 19:40:00,"B","Error"
"7321",2018-01-04 20:00:00,"A","No clue"
"7322",2018-01-04 20:20:00,"A","No clue"
"7323",2018-01-04 20:40:00,"B","Check with author"
"7324",2018-01-04 21:00:00,"C","Error"
"7325",2018-01-04 21:20:00,"B","Attach"
"7326",2018-01-04 21:40:00,"C","Attach"
"7327",2018-01-04 22:00:00,"C","Warn"
"7328",2018-01-04 22:20:00,"A","Limit"
"7329",2018-01-04 22:40:00,"C","No clue"
"7330",2018-01-04 23:00:00,"A","No clue"
"7331",2018-01-04 23:20:00,"B","Error"
"7332",2018-01-04 23:40:00,"A","Attach"
"7333",2018-01-05 00:00:00,"C","No clue"
"7334",2018-01-05 00:20:00,"A","Attach"
"7335",2018-01-05 00:40:00,"B","Warn"
"7336",2018-01-05 01:00:00,"C","No clue"
"7337",2018-01-05 01:20:00,"C","Warn"
"7338",2018-01-05 01:40:00,"C","Error"
"7339",2018-01-05 02:00:00,"C","Attach"
"7340",2018-01-05 02:20:00,"C","Attach"
"7341",2018-01-05 02:40:00,"B","Limit"
"7342",2018-01-05 03:00:00,"A","Limit"
"7343",2018-01-05 03:20:00,"C","Attach"
"7344",2018-01-05 03:40:00,"C","Debug"
"7345",2018-01-05 04:00:00,"C","Error"
"7346",2018-01-05 04:20:00,"C","Error"
"7347",2018-01-05 04:40:00,"B","No clue"
"7348",2018-01-05 05:00:00,"C","Warn"
"7349",2018-01-05 05:20:00,"C","Warn"
"7350",2018-01-05 05:40:00,"C","Check with author"
"7351",2018-01-05 06:00:00,"C","Warn"
"7352",2018-01-05 06:20:00,"B","Check with author"
"7353",2018-01-05 06:40:00,"B","Attach"
"7354",2018-01-05 07:00:00,"C","Warn"
"7355",2018-01-05 07:20:00,"B","Debug"
"7356",2018-01-05 07:40:00,"C","Debug"
"7357",2018-01-05 08:00:00,"C","Check with author"
"7358",2018-01-05 08:20:00,"A","Debug"
"7359",2018-01-05 08:40:00,"A","Debug"
"7360",2018-01-05 09:00:00,"C","No clue"
"7361",2018-01-05 09:20:00,"C","Error"
"7362",2018-01-05 09:40:00,"B","Limit"
"7363",2018-01-05 10:00:00,"C","Limit"
"7364",2018-01-05 10:20:00,"C","Limit"
"7365",2018-01-05 10:40:00,"A","No clue"
"7366",2018-01-05 11:00:00,"C","No clue"
"7367",2018-01-05 11:20:00,"C","Attach"
"7368",2018-01-05 11:40:00,"B","Check with author"
"7369",2018-01-05 12:00:00,"C","Attach"
"7370",2018-01-05 12:20:00,"C","Warn"
"7371",2018-01-05 12:40:00,"C","Error"
"7372",2018-01-05 13:00:00,"C","Limit"
"7373",2018-01-05 13:20:00,"C","Warn"
"7374",2018-01-05 13:40:00,"C","No clue"
"7375",2018-01-05 14:00:00,"A","Debug"
"7376",2018-01-01 12:00:00,"C","Warn"
"7377",2018-01-01 12:20:00,"A","Warn"
"7378",2018-01-01 12:40:00,"C","Debug"
"7379",2018-01-01 13:00:00,"B","Check with author"
"7380",2018-01-01 13:20:00,"B","Error"
"7381",2018-01-01 13:40:00,"A","Debug"
"7382",2018-01-01 14:00:00,"A","Warn"
"7383",2018-01-01 14:20:00,"B","No clue"
"7384",2018-01-01 14:40:00,"B","Debug"
"7385",2018-01-01 15:00:00,"B","No clue"
"7386",2018-01-01 15:20:00,"C","Limit"
"7387",2018-01-01 15:40:00,"B","Limit"
"7388",2018-01-01 16:00:00,"A","Check with author"
"7389",2018-01-01 16:20:00,"A","Error"
"7390",2018-01-01 16:40:00,"C","Attach"
"7391",2018-01-01 17:00:00,"A","Limit"
"7392",2018-01-01 17:20:00,"A","No clue"
"7393",2018-01-01 17:40:00,"C","Attach"
"7394",2018-01-01 18:00:00,"C","Limit"
"7395",2018-01-01 18:20:00,"C","Warn"
"7396",2018-01-01 18:40:00,"A","Attach"
"7397",2018-01-01 19:00:00,"B","Limit"
"7398",2018-01-01 19:20:00,"C","Debug"
"7399",2018-01-01 19:40:00,"B","Error"
"7400",2018-01-01 20:00:00,"B","Check with author"
"7401",2018-01-01 20:20:00,"B","No clue"
"7402",2018-01-01 20:40:00,"C","Warn"
"7403",2018-01-01 21:00:00,"B","Attach"
"7404",2018-01-01 21:20:00,"A","Check with author"
"7405",2018-01-01 21:40:00,"C","Check with author"
"7406",2018-01-01 22:00:00,"B","Check with author"
"7407",2018-01-01 22:20:00,"A","Check with author"
"7408",2018-01-01 22:40:00,"B","Warn"
"7409",2018-01-01 23:00:00,"B","Error"
"7410",2018-01-01 23:20:00,"A","Check with author"
"7411",2018-01-01 23:40:00,"A","No clue"
"7412",2018-01-02 00:00:00,"A","No clue"
"7413",2018-01-02 00:20:00,"C","Check with author"
"7414",2018-01-02 00:40:00,"A","Debug"
"7415",2018-01-02 01:00:00,"B","Check with author"
"7416",2018-01-02 01:20:00,"C","Limit"
"7417",2018-01-02 01:40:00,"C","No clue"
"7418",2018-01-02 02:00:00,"B","Attach"
"7419",2018-01-02 02:20:00,"C","Error"
"7420",2018-01-02 02:40:00,"B","Check with author"
"7421",2018-01-02 03:00:00,"C","Debug"
"7422",2018-01-02 03:20:00,"C","Warn"
"7423",2018-01-02 03:40:00,"B","Warn"
"7424",2018-01-02 04:00:00,"C","Attach"
"7425",2018-01-02 04:20:00,"B","Check with author"
"7426",2018-01-02 04:40:00,"A","Check with author"
"7427",2018-01-02 05:00:00,"C","Error"
"7428",2018-01-02 05:20:00,"C","Check with author"
"7429",2018-01-02 05:40:00,"B","Debug"
"7430",2018-01-02 06:00:00,"C","Debug"
"7431",2018-01-02 06:20:00,"A","Debug"
"7432",2018-01-02 06:40:00,"B","Attach"
"7433",2018-01-02 07:00:00,"A","Debug"
"7434",2018-01-02 07:20:00,"B","Attach"
"7435",2018-01-02 07:40:00,"B","Error"
"7436",2018-01-02 08:00:00,"C","Error"
"7437",2018-01-02 08:20:00,"A","Attach"
"7438",2018-01-02 08:40:00,"C","Attach"
"7439",2018-01-02 09:00:00,"C","No clue"
"7440",2018-01-02 09:20:00,"B","Check with author"
"7441",2018-01-02 09:40:00,"B","Attach"
"7442",2018-01-02 10:00:00,"C","Attach"
"7443",2018-01-02 10:20:00,"A","Debug"
"7444",2018-01-02 10:40:00,"A","Warn"
"7445",2018-01-02 11:00:00,"C","Warn"
"7446",2018-01-02 11:20:00,"C","No clue"
"7447",2018-01-02 11:40:00,"C","Check with author"
"7448",2018-01-02 12:00:00,"C","Error"
"7449",2018-01-02 12:20:00,"B","Debug"
"7450",2018-01-02 12:40:00,"C","Error"
"7451",2018-01-02 13:00:00,"C","Limit"
"7452",2018-01-02 13:20:00,"B","Warn"
"7453",2018-01-02 13:40:00,"B","No clue"
"7454",2018-01-02 14:00:00,"B","Check with author"
"7455",2018-01-02 14:20:00,"B","No clue"
"7456",2018-01-02 14:40:00,"B","Debug"
"7457",2018-01-02 15:00:00,"B","Warn"
"7458",2018-01-02 15:20:00,"A","Check with author"
"7459",2018-01-02 15:40:00,"A","Error"
"7460",2018-01-02 16:00:00,"C","Attach"
"7461",2018-01-02 16:20:00,"B","Limit"
"7462",2018-01-02 16:40:00,"B","Debug"
"7463",2018-01-02 17:00:00,"A","Limit"
"7464",2018-01-02 17:20:00,"A","Error"
"7465",2018-01-02 17:40:00,"B","No clue"
"7466",2018-01-02 18:00:00,"A","Error"
"7467",2018-01-02 18:20:00,"A","Check with author"
"7468",2018-01-02 18:40:00,"C","No clue"
"7469",2018-01-02 19:00:00,"A","Debug"
"7470",2018-01-02 19:20:00,"C","No clue"
"7471",2018-01-02 19:40:00,"A","Check with author"
"7472",2018-01-02 20:00:00,"C","No clue"
"7473",2018-01-02 20:20:00,"B","Debug"
"7474",2018-01-02 20:40:00,"C","Check with author"
"7475",2018-01-02 21:00:00,"B","Attach"
"7476",2018-01-02 21:20:00,"B","Debug"
"7477",2018-01-02 21:40:00,"B","No clue"
"7478",2018-01-02 22:00:00,"C","Limit"
"7479",2018-01-02 22:20:00,"B","Debug"
"7480",2018-01-02 22:40:00,"C","Limit"
"7481",2018-01-02 23:00:00,"B","Limit"
"7482",2018-01-02 23:20:00,"B","Limit"
"7483",2018-01-02 23:40:00,"B","Error"
"7484",2018-01-03 00:00:00,"B","Error"
"7485",2018-01-03 00:20:00,"A","Attach"
"7486",2018-01-03 00:40:00,"B","Limit"
"7487",2018-01-03 01:00:00,"A","Attach"
"7488",2018-01-03 01:20:00,"B","Attach"
"7489",2018-01-03 01:40:00,"C","Limit"
"7490",2018-01-03 02:00:00,"C","No clue"
"7491",2018-01-03 02:20:00,"B","Attach"
"7492",2018-01-03 02:40:00,"A","Limit"
"7493",2018-01-03 03:00:00,"A","No clue"
"7494",2018-01-03 03:20:00,"A","Error"
"7495",2018-01-03 03:40:00,"B","Limit"
"7496",2018-01-03 04:00:00,"B","Check with author"
"7497",2018-01-03 04:20:00,"C","Check with author"
"7498",2018-01-03 04:40:00,"B","Attach"
"7499",2018-01-03 05:00:00,"C","Attach"
"7500",2018-01-03 05:20:00,"A","Attach"
"7501",2018-01-03 05:40:00,"A","No clue"
"7502",2018-01-03 06:00:00,"C","Debug"
"7503",2018-01-03 06:20:00,"A","No clue"
"7504",2018-01-03 06:40:00,"A","Error"
"7505",2018-01-03 07:00:00,"A","Error"
"7506",2018-01-03 07:20:00,"B","Attach"
"7507",2018-01-03 07:40:00,"B","Check with author"
"7508",2018-01-03 08:00:00,"C","Limit"
"7509",2018-01-03 08:20:00,"B","Limit"
"7510",2018-01-03 08:40:00,"A","Warn"
"7511",2018-01-03 09:00:00,"C","Warn"
"7512",2018-01-03 09:20:00,"A","Debug"
"7513",2018-01-03 09:40:00,"A","Limit"
"7514",2018-01-03 10:00:00,"A","Error"
"7515",2018-01-03 10:20:00,"A","Warn"
"7516",2018-01-03 10:40:00,"C","Check with author"
"7517",2018-01-03 11:00:00,"A","No clue"
"7518",2018-01-03 11:20:00,"B","Limit"
"7519",2018-01-03 11:40:00,"B","Limit"
"7520",2018-01-03 12:00:00,"C","Debug"
"7521",2018-01-03 12:20:00,"B","Limit"
"7522",2018-01-03 12:40:00,"A","Check with author"
"7523",2018-01-03 13:00:00,"C","Error"
"7524",2018-01-03 13:20:00,"B","Check with author"
"7525",2018-01-03 13:40:00,"B","Warn"
"7526",2018-01-03 14:00:00,"B","Debug"
"7527",2018-01-03 14:20:00,"C","Limit"
"7528",2018-01-03 14:40:00,"A","Error"
"7529",2018-01-03 15:00:00,"B","Check with author"
"7530",2018-01-03 15:20:00,"C","Debug"
"7531",2018-01-03 15:40:00,"B","No clue"
"7532",2018-01-03 16:00:00,"B","Warn"
"7533",2018-01-03 16:20:00,"B","No clue"
"7534",2018-01-03 16:40:00,"C","Warn"
"7535",2018-01-03 17:00:00,"B","Error"
"7536",2018-01-03 17:20:00,"B","Attach"
"7537",2018-01-03 17:40:00,"C","Check with author"
"7538",2018-01-03 18:00:00,"A","Limit"
"7539",2018-01-03 18:20:00,"B","Check with author"
"7540",2018-01-03 18:40:00,"A","Error"
"7541",2018-01-03 19:00:00,"C","Warn"
"7542",2018-01-03 19:20:00,"B","Attach"
"7543",2018-01-03 19:40:00,"B","No clue"
"7544",2018-01-03 20:00:00,"A","No clue"
"7545",2018-01-03 20:20:00,"B","Warn"
"7546",2018-01-03 20:40:00,"A","Limit"
"7547",2018-01-03 21:00:00,"A","No clue"
"7548",2018-01-03 21:20:00,"B","Warn"
"7549",2018-01-03 21:40:00,"C","Debug"
"7550",2018-01-03 22:00:00,"B","Limit"
"7551",2018-01-03 22:20:00,"A","Attach"
"7552",2018-01-03 22:40:00,"C","Error"
"7553",2018-01-03 23:00:00,"A","No clue"
"7554",2018-01-03 23:20:00,"B","Limit"
"7555",2018-01-03 23:40:00,"C","Error"
"7556",2018-01-04 00:00:00,"B","Limit"
"7557",2018-01-04 00:20:00,"A","Limit"
"7558",2018-01-04 00:40:00,"C","Error"
"7559",2018-01-04 01:00:00,"C","No clue"
"7560",2018-01-04 01:20:00,"C","Error"
"7561",2018-01-04 01:40:00,"B","Warn"
"7562",2018-01-04 02:00:00,"A","Error"
"7563",2018-01-04 02:20:00,"B","Check with author"
"7564",2018-01-04 02:40:00,"C","Error"
"7565",2018-01-04 03:00:00,"A","Attach"
"7566",2018-01-04 03:20:00,"B","Attach"
"7567",2018-01-04 03:40:00,"C","Debug"
"7568",2018-01-04 04:00:00,"A","Attach"
"7569",2018-01-04 04:20:00,"B","Debug"
"7570",2018-01-04 04:40:00,"A","Check with author"
"7571",2018-01-04 05:00:00,"C","Limit"
"7572",2018-01-04 05:20:00,"A","No clue"
"7573",2018-01-04 05:40:00,"A","Limit"
"7574",2018-01-04 06:00:00,"C","Limit"
"7575",2018-01-04 06:20:00,"A","Error"
"7576",2018-01-04 06:40:00,"A","Error"
"7577",2018-01-04 07:00:00,"B","Debug"
"7578",2018-01-04 07:20:00,"A","Error"
"7579",2018-01-04 07:40:00,"B","Check with author"
"7580",2018-01-04 08:00:00,"B","Error"
"7581",2018-01-04 08:20:00,"B","Limit"
"7582",2018-01-04 08:40:00,"B","Attach"
"7583",2018-01-04 09:00:00,"B","No clue"
"7584",2018-01-04 09:20:00,"C","Check with author"
"7585",2018-01-04 09:40:00,"A","Debug"
"7586",2018-01-04 10:00:00,"A","Limit"
"7587",2018-01-04 10:20:00,"C","Error"
"7588",2018-01-04 10:40:00,"A","No clue"
"7589",2018-01-04 11:00:00,"B","Warn"
"7590",2018-01-04 11:20:00,"C","No clue"
"7591",2018-01-04 11:40:00,"C","Attach"
"7592",2018-01-04 12:00:00,"A","Attach"
"7593",2018-01-04 12:20:00,"A","No clue"
"7594",2018-01-04 12:40:00,"B","Limit"
"7595",2018-01-04 13:00:00,"A","No clue"
"7596",2018-01-04 13:20:00,"C","Error"
"7597",2018-01-04 13:40:00,"A","Error"
"7598",2018-01-04 14:00:00,"C","No clue"
"7599",2018-01-04 14:20:00,"A","No clue"
"7600",2018-01-04 14:40:00,"C","Check with author"
"7601",2018-01-04 15:00:00,"C","Limit"
"7602",2018-01-04 15:20:00,"B","No clue"
"7603",2018-01-04 15:40:00,"B","Debug"
"7604",2018-01-04 16:00:00,"A","Attach"
"7605",2018-01-04 16:20:00,"C","Debug"
"7606",2018-01-04 16:40:00,"B","Attach"
"7607",2018-01-04 17:00:00,"A","Error"
"7608",2018-01-04 17:20:00,"C","Debug"
